driver_id,as_of_month,prob_3m,y_true_3m
DRV00132,2024-09-01,0.3499695767587692,0
DRV00119,2024-09-01,0.3485308410422504,1
DRV00060,2024-09-01,0.3340442195071103,0
DRV00102,2024-09-01,0.3335539462389654,1
DRV00101,2024-09-01,0.3273029132849974,0
DRV00090,2024-09-01,0.3265462289727855,0
DRV00117,2024-09-01,0.31175318549694,0
DRV00069,2024-09-01,0.308215963094861,0
DRV00124,2024-09-01,0.3035843091931547,0
DRV00089,2024-09-01,0.2988225511924248,0
DRV00057,2024-09-01,0.2973166076114062,0
DRV00097,2024-09-01,0.2967060396965015,0
DRV00066,2024-09-01,0.2966823595471505,0
DRV00095,2024-09-01,0.2892886322464254,1
DRV00025,2024-09-01,0.2858501324375672,0
DRV00143,2024-09-01,0.2829496605198154,0
DRV00109,2024-09-01,0.2802180602755013,0
DRV00079,2024-09-01,0.2715898067968321,0
DRV00049,2024-09-01,0.263945491145532,0
DRV00110,2024-09-01,0.2580059450734413,0
DRV00122,2024-09-01,0.2527751856319357,0
DRV00064,2024-09-01,0.2397503373147195,0
DRV00033,2024-09-01,0.2377249337406421,0
DRV00111,2024-09-01,0.2370281989227422,0
DRV00100,2024-09-01,0.2264893268881488,0
DRV00006,2024-09-01,0.22214497916577,0
DRV00020,2024-09-01,0.2185351400009131,0
DRV00037,2024-09-01,0.2174899006225319,0
DRV00085,2024-09-01,0.2155266205394307,0
DRV00103,2024-09-01,0.214969433760419,0
DRV00125,2024-09-01,0.2135439672621224,0
DRV00107,2024-09-01,0.2130638408316169,0
DRV00128,2024-09-01,0.2126834976727053,0
DRV00030,2024-09-01,0.2123947854971589,0
DRV00019,2024-09-01,0.2122986635367865,0
DRV00071,2024-09-01,0.2116384832390241,0
DRV00134,2024-09-01,0.2092017517528674,0
DRV00145,2024-09-01,0.2067799516154908,0
DRV00063,2024-09-01,0.2061840102926342,0
DRV00029,2024-09-01,0.20468194723435,0
DRV00035,2024-09-01,0.2035257781317848,0
DRV00112,2024-09-01,0.1998928593146699,0
DRV00092,2024-09-01,0.1889664799713768,0
DRV00123,2024-09-01,0.1853644408774482,0
DRV00055,2024-09-01,0.184627464227657,0
DRV00026,2024-09-01,0.1819426590323343,0
DRV00144,2024-09-01,0.1803989475924191,0
DRV00105,2024-09-01,0.1737284878384114,0
DRV00009,2024-09-01,0.1714421102298771,0
DRV00010,2024-09-01,0.1689948655620786,0
DRV00054,2024-09-01,0.1607165629810985,0
DRV00018,2024-09-01,0.1596697799162335,0
DRV00129,2024-09-01,0.1587163366897985,0
DRV00141,2024-09-01,0.1474663135600237,1
DRV00098,2024-09-01,0.1416343596847878,1
DRV00065,2024-09-01,0.1392505637089566,0
DRV00148,2024-09-01,0.1387354819538933,0
DRV00139,2024-09-01,0.1368446882359224,0
DRV00087,2024-09-01,0.1326881341921977,0
DRV00034,2024-09-01,0.1297775517115553,0
DRV00120,2024-09-01,0.1178031952333262,0
DRV00083,2024-09-01,0.1031597902247249,0
DRV00081,2024-09-01,0.099025751919547,0
DRV00127,2024-09-01,0.0990174936747409,1
DRV00022,2024-09-01,0.0882597438355338,0
DRV00113,2024-09-01,0.0881642958982595,0
DRV00146,2024-09-01,0.0880974206848889,0
DRV00001,2024-09-01,0.0851230259230715,0
DRV00003,2024-09-01,0.0712475972714195,0
DRV00005,2024-09-01,0.0566455109726906,0
DRV00091,2024-09-01,0.0252130197085024,0
