driver_id,as_of_month,prob_3m,y_true_3m
DRV00129,2024-09-01,0.0129202047045438,0
DRV00141,2024-09-01,0.0124789694393854,1
DRV00035,2024-09-01,0.0113189697302242,0
DRV00053,2024-09-01,0.0111563173265247,0
DRV00061,2024-09-01,0.0104521886454211,0
DRV00099,2024-09-01,0.0102265390600958,0
DRV00013,2024-09-01,0.0100766905616597,0
DRV00071,2024-09-01,0.0096477821926262,0
DRV00111,2024-09-01,0.0093537896947239,0
DRV00059,2024-09-01,0.009164824333062,0
DRV00044,2024-09-01,0.0090588048213072,0
DRV00003,2024-09-01,0.0087489170399968,0
DRV00150,2024-09-01,0.0083080260111884,0
DRV00033,2024-09-01,0.0081643429254244,0
DRV00092,2024-09-01,0.0080311185510297,0
DRV00100,2024-09-01,0.0071050866019596,0
DRV00028,2024-09-01,0.0070948491838704,1
DRV00117,2024-09-01,0.006895369685503,0
DRV00121,2024-09-01,0.0067636916993399,0
DRV00069,2024-09-01,0.0063225692413571,0
DRV00132,2024-09-01,0.006275943026365,0
DRV00108,2024-09-01,0.0061031140984015,0
DRV00006,2024-09-01,0.0060510174062818,0
DRV00060,2024-09-01,0.0060323578916176,0
DRV00058,2024-09-01,0.0060290846554357,0
DRV00082,2024-09-01,0.006016749223892,0
DRV00070,2024-09-01,0.0058214574119088,0
DRV00098,2024-09-01,0.0057517614787588,1
DRV00126,2024-09-01,0.0056437017605282,0
DRV00074,2024-09-01,0.0056218760515363,0
DRV00123,2024-09-01,0.0055789332597639,0
DRV00005,2024-09-01,0.005505160822239,0
DRV00146,2024-09-01,0.0050913224926669,0
DRV00001,2024-09-01,0.0047638692646813,0
DRV00023,2024-09-01,0.0046760240654233,0
DRV00047,2024-09-01,0.0044568062042972,0
DRV00112,2024-09-01,0.0040666922693939,0
DRV00091,2024-09-01,0.003970298160057,0
DRV00104,2024-09-01,0.0039422198996203,0
DRV00124,2024-09-01,0.0038646869340195,0
DRV00084,2024-09-01,0.0037454132325085,0
DRV00149,2024-09-01,0.0036669859892702,0
DRV00087,2024-09-01,0.0033772618116897,0
DRV00020,2024-09-01,0.00328831794209,0
DRV00142,2024-09-01,0.0029783946392253,0
DRV00029,2024-09-01,0.0029172192106937,0
DRV00105,2024-09-01,0.0026861866928398,0
DRV00085,2024-09-01,0.0024749084677561,0
DRV00078,2024-09-01,0.0022801891908454,0
DRV00144,2024-09-01,0.0019926540342149,0
DRV00125,2024-09-01,0.0019646385541518,0
DRV00019,2024-09-01,0.0019252121415264,0
DRV00122,2024-09-01,0.0018314190672839,0
DRV00113,2024-09-01,0.001559020613325,0
DRV00089,2024-09-01,0.0013835583691865,0
DRV00103,2024-09-01,0.0012849919092237,0
DRV00128,2024-09-01,0.0012788121720049,0
DRV00026,2024-09-01,0.001182101110083,0
DRV00045,2024-09-01,0.0011711484923608,0
DRV00109,2024-09-01,0.0011302403861268,0
DRV00063,2024-09-01,0.0011119465377828,0
DRV00077,2024-09-01,0.0010198708358038,0
DRV00030,2024-09-01,0.000848557362382,0
DRV00120,2024-09-01,0.0006862454962944,0
DRV00081,2024-09-01,0.0005877410245822,0
