driver_id,month,y_true,score
DRV00011,2024-07-01,0,0.0008960713948712272
DRV00011,2024-08-01,0,0.28078740611257114
DRV00011,2024-09-01,0,0.08022471734388874
DRV00012,2024-04-01,0,0.12670600015565228
DRV00012,2024-05-01,0,0.1386152209517515
DRV00012,2024-06-01,0,0.01158136854167038
DRV00012,2024-07-01,0,0.001472950541775024
DRV00012,2024-08-01,0,0.034548558195803186
DRV00012,2024-09-01,0,0.0754297638512544
DRV00013,2024-04-01,0,0.013414876740452535
DRV00013,2024-05-01,0,0.025869925233839245
DRV00013,2024-06-01,0,0.005875562777292143
DRV00013,2024-07-01,0,0.06251969270589805
DRV00013,2024-08-01,0,0.028984415223301863
DRV00013,2024-09-01,0,0.015955432008041927
DRV00014,2024-04-01,0,0.0088230395710459
DRV00014,2024-05-01,0,0.008692559323026051
DRV00014,2024-06-01,0,0.03403518339361444
DRV00014,2024-07-01,0,0.0049708197899791485
DRV00014,2024-08-01,0,0.019621676736060616
DRV00014,2024-09-01,0,0.03367329237774964
DRV00015,2024-04-01,0,0.0064714636426777515
DRV00015,2024-05-01,0,0.008219465221295939
DRV00015,2024-06-01,0,0.016441216844924344
DRV00015,2024-07-01,0,0.09151654617330551
DRV00015,2024-08-01,0,0.017057065082668788
DRV00015,2024-09-01,0,0.021316562061290466
DRV00016,2024-04-01,0,0.006389918068688933
DRV00016,2024-05-01,0,0.03822764141390673
DRV00016,2024-06-01,0,0.04226757100560482
DRV00016,2024-07-01,0,0.08173957132171517
DRV00016,2024-08-01,0,0.009768990848112924
DRV00016,2024-09-01,0,0.010391319061960743
DRV00017,2024-04-01,0,0.019237135603692057
DRV00017,2024-05-01,0,0.06133866397206265
DRV00017,2024-06-01,0,0.03591216200058895
DRV00017,2024-07-01,0,0.034851343920900196
DRV00017,2024-08-01,0,0.012264174440883003
DRV00017,2024-09-01,0,0.029621011969120786
DRV00018,2024-04-01,1,0.0054560065829205705
DRV00018,2024-05-01,1,0.15088646303933512
DRV00018,2024-06-01,1,0.9979754733801836
DRV00018,2024-07-01,0,0.027030525574863268
DRV00018,2024-08-01,0,0.04385408960304903
DRV00018,2024-09-01,0,0.013931916950593736
DRV00019,2024-04-01,0,0.01299538997232403
DRV00019,2024-05-01,0,0.005736763896219487
DRV00019,2024-06-01,0,0.0004727086168926676
DRV00019,2024-07-01,0,0.004593124422884444
DRV00019,2024-08-01,0,0.00142876217285092
DRV00019,2024-09-01,0,0.0018806329123212586
DRV00020,2024-04-01,0,0.004156933665507313
DRV00020,2024-05-01,0,0.006050017452989817
DRV00020,2024-06-01,0,0.007247422172140508
DRV00020,2024-07-01,0,0.001709705759404255
DRV00020,2024-08-01,0,0.002002792889168965
DRV00020,2024-09-01,0,0.001219695849654117
DRV00022,2024-04-01,0,0.008608905043354468
DRV00022,2024-05-01,0,0.08031851243924512
DRV00022,2024-06-01,0,0.006454424064268676
DRV00022,2024-07-01,0,0.035184555294305066
DRV00022,2024-08-01,0,0.004544275818256798
DRV00022,2024-09-01,0,0.020363537153228424
DRV00023,2024-04-01,0,0.003233240919858402
DRV00023,2024-05-01,0,0.004624116322248597
DRV00023,2024-06-01,0,0.0032559169888856077
DRV00023,2024-07-01,0,0.0032061622493008285
DRV00023,2024-08-01,0,0.005902249067135842
DRV00023,2024-09-01,0,0.0060279687524562725
DRV00024,2024-04-01,0,0.026258921574532603
DRV00024,2024-05-01,0,0.010246604405297226
DRV00024,2024-06-01,0,0.029402103230139157
DRV00024,2024-07-01,0,0.005136756576524229
DRV00024,2024-08-01,0,0.013640608626903177
DRV00024,2024-09-01,0,0.02895211128311056
DRV00025,2024-04-01,0,0.003945300914061365
DRV00025,2024-05-01,0,0.004573565777435848
DRV00025,2024-06-01,0,0.00543295513073192
DRV00025,2024-07-01,0,0.0072879405534142985
DRV00025,2024-08-01,0,0.03120157526509579
DRV00025,2024-09-01,0,0.015370057672678806
DRV00026,2024-04-01,0,0.06260034937625679
DRV00026,2024-05-01,0,0.008646316040426351
DRV00026,2024-06-01,0,0.0349027605820283
DRV00026,2024-07-01,0,0.015954126871628102
DRV00026,2024-08-01,0,0.07816605908505941
DRV00026,2024-09-01,0,0.0016927019813178575
DRV00028,2024-04-01,0,0.1464305036695406
DRV00028,2024-05-01,0,0.01391078687421225
DRV00028,2024-06-01,0,0.032901789364276235
DRV00028,2024-07-01,0,0.017017315136980047
DRV00028,2024-08-01,1,0.017004078827703342
DRV00028,2024-09-01,1,0.00570375788412838
DRV00029,2024-04-01,0,0.009858028282670808
DRV00029,2024-05-01,0,0.0428653387796113
DRV00029,2024-06-01,0,0.004088256349674914
DRV00029,2024-07-01,0,0.00044282167714400583
DRV00029,2024-08-01,0,0.010602899797722595
DRV00029,2024-09-01,0,0.0013476167614353625
DRV00030,2024-04-01,0,0.005197085557483509
DRV00030,2024-05-01,0,0.00658439267869404
DRV00030,2024-06-01,0,0.008879958809528535
DRV00030,2024-07-01,0,0.0065033341064797846
DRV00030,2024-08-01,0,0.01230225772263404
DRV00030,2024-09-01,0,0.0011227059992998357
DRV00032,2024-04-01,0,0.00505623474884814
DRV00032,2024-05-01,0,0.05284749080384637
DRV00032,2024-06-01,0,0.02819760179197067
DRV00032,2024-07-01,0,0.05373416206968595
DRV00032,2024-08-01,0,0.01596167517022727
DRV00032,2024-09-01,0,0.009370964111301823
DRV00033,2024-04-01,0,0.005614367662878061
DRV00033,2024-05-01,0,0.030399246606684457
DRV00033,2024-06-01,0,0.001467603554020302
DRV00033,2024-07-01,0,0.09070020568537736
DRV00033,2024-08-01,0,0.02956709778929153
DRV00033,2024-09-01,0,0.009036805026640856
DRV00034,2024-04-01,0,0.012936513393677894
DRV00034,2024-05-01,0,0.014042563898250995
DRV00034,2024-06-01,0,0.0048566590573739165
DRV00034,2024-07-01,0,0.0019248770373761466
DRV00034,2024-08-01,0,0.014311701756625116
DRV00034,2024-09-01,0,0.004542546185116801
DRV00035,2024-04-01,0,0.05705711839325937
DRV00035,2024-05-01,0,0.0005722334285605676
DRV00035,2024-06-01,0,0.001639664948970002
DRV00035,2024-07-01,0,0.0013285209655675148
DRV00035,2024-08-01,0,0.07791581557714565
DRV00035,2024-09-01,0,0.005586953415874042
DRV00036,2024-04-01,0,0.012864640495909489
DRV00036,2024-05-01,0,0.0069353798744937545
DRV00036,2024-06-01,0,0.01811130422740207
DRV00036,2024-07-01,1,0.004222434973864942
DRV00036,2024-08-01,1,0.0042301809769558765
DRV00036,2024-09-01,1,0.9852995132739141
DRV00037,2024-04-01,0,0.02033931130405851
DRV00037,2024-05-01,0,0.04333807535547466
DRV00037,2024-06-01,0,0.007476430664955529
DRV00037,2024-07-01,0,0.006148070779979309
DRV00037,2024-08-01,0,0.003624602661457929
DRV00037,2024-09-01,0,0.022946942961736324
DRV00038,2024-04-01,1,0.055259512025159836
DRV00038,2024-05-01,1,0.9891822261551976
DRV00038,2024-06-01,0,0.14715350268981514
DRV00038,2024-07-01,0,0.3546432310525118
DRV00038,2024-08-01,0,0.10764811288342929
DRV00038,2024-09-01,0,0.16699702109151382
DRV00039,2024-04-01,0,0.023422566046231896
DRV00039,2024-05-01,0,0.007655213759909462
DRV00039,2024-06-01,0,0.008276193053377836
DRV00039,2024-07-01,0,0.016977490636404465
DRV00039,2024-08-01,0,0.001165722315150124
DRV00039,2024-09-01,0,0.010390671023115425
DRV00041,2024-04-01,0,0.32250494399159174
DRV00041,2024-05-01,0,0.03374704506719095
DRV00041,2024-06-01,0,0.12583093110907123
DRV00041,2024-07-01,0,0.017842932708267454
DRV00041,2024-08-01,0,0.02518364946962598
DRV00041,2024-09-01,0,0.03613357804314714
DRV00043,2024-04-01,0,0.005468161818376399
DRV00043,2024-05-01,0,0.014243202420195233
DRV00043,2024-06-01,0,0.005208071735308221
DRV00043,2024-07-01,1,0.0016838707005738679
DRV00043,2024-08-01,1,0.002263649381614553
DRV00043,2024-09-01,1,0.9653395953617786
DRV00044,2024-04-01,0,0.0067053780272224766
DRV00044,2024-05-01,0,0.005921431351599088
DRV00044,2024-06-01,0,0.007823856685280838
DRV00044,2024-07-01,0,0.01198409493055404
DRV00044,2024-08-01,0,0.0031083263810889428
DRV00044,2024-09-01,0,0.0049054748657477365
DRV00045,2024-04-01,0,0.07517039261158116
DRV00045,2024-05-01,0,0.004270128311288737
DRV00045,2024-06-01,0,0.0015594617161883747
DRV00045,2024-07-01,0,0.005631977174617326
DRV00045,2024-08-01,0,0.00040150958383821414
DRV00045,2024-09-01,0,0.0007264956581370308
DRV00047,2024-04-01,0,0.05412616785730925
DRV00047,2024-05-01,0,0.014135211165787974
DRV00047,2024-06-01,0,0.012099328006538096
DRV00047,2024-07-01,0,0.002907328621630138
DRV00047,2024-08-01,0,0.0035363267673445783
DRV00047,2024-09-01,0,0.0016969642303446052
DRV00049,2024-04-01,0,0.031231862232859047
DRV00049,2024-05-01,0,0.009746803710565606
DRV00049,2024-06-01,0,0.0626724489635898
DRV00049,2024-07-01,0,0.03582073848467812
DRV00049,2024-08-01,0,0.0017491314967482267
DRV00049,2024-09-01,0,0.011595391603595252
DRV00050,2024-04-01,0,0.016235520508982196
DRV00050,2024-05-01,0,0.008776318922137717
DRV00050,2024-06-01,0,0.0044309707395641645
DRV00050,2024-07-01,0,0.02308081323533584
DRV00050,2024-08-01,0,0.010956634629241273
DRV00050,2024-09-01,0,0.022443670799995413
DRV00051,2024-04-01,0,0.019512578408032964
DRV00051,2024-05-01,0,0.014681673356630266
DRV00051,2024-06-01,1,0.09488325350670217
DRV00051,2024-07-01,1,0.028262241972937245
DRV00051,2024-08-01,1,0.9991980605690022
DRV00051,2024-09-01,0,0.043205890507446235
DRV00053,2024-04-01,0,0.0036860621377332982
DRV00053,2024-05-01,0,0.04730599706479732
DRV00053,2024-06-01,0,0.0270073019831103
DRV00053,2024-07-01,0,0.09441374611756337
DRV00053,2024-08-01,0,0.02528876730294681
DRV00053,2024-09-01,0,0.00954614817613879
DRV00054,2024-04-01,0,0.031326079534972094
DRV00054,2024-05-01,0,0.05030024163740739
DRV00054,2024-06-01,0,0.0035725500736559826
DRV00054,2024-07-01,0,0.009424230910739706
DRV00054,2024-08-01,0,0.006241160936844632
DRV00054,2024-09-01,0,0.12628350030886212
DRV00055,2024-04-01,0,0.006642408470209187
DRV00055,2024-05-01,0,0.010711851933304989
DRV00055,2024-06-01,0,0.0035486225828688534
DRV00055,2024-07-01,0,0.004198496132268725
DRV00055,2024-08-01,0,0.01649986450746688
DRV00055,2024-09-01,0,0.0033536393806223104
DRV00056,2024-04-01,0,0.06026188360050171
DRV00056,2024-05-01,0,0.12050811784916986
DRV00056,2024-06-01,0,0.019214333911318045
DRV00056,2024-07-01,0,0.12298184342682748
DRV00056,2024-08-01,0,0.08529961785136869
DRV00056,2024-09-01,0,0.011398476466921777
DRV00057,2024-04-01,0,0.018306620032632722
DRV00057,2024-05-01,0,0.07984089867198091
DRV00057,2024-06-01,0,0.35541738169516884
DRV00057,2024-07-01,0,0.025188027528564316
DRV00057,2024-08-01,0,0.011327840708407387
DRV00057,2024-09-01,0,0.11070297677454104
DRV00058,2024-04-01,0,0.030541471749095904
DRV00058,2024-05-01,1,0.37114642123134756
DRV00058,2024-06-01,1,0.04906681279286946
DRV00058,2024-07-01,1,0.99729866291513
DRV00058,2024-08-01,0,0.005253426711923165
DRV00058,2024-09-01,0,0.015265771887297127
DRV00059,2024-04-01,0,0.0037258579789052606
DRV00059,2024-05-01,0,0.002258651320827144
DRV00059,2024-06-01,0,0.009227152127896803
DRV00059,2024-07-01,0,0.011754020780321924
DRV00059,2024-08-01,0,0.0011249106337003756
DRV00059,2024-09-01,0,0.0030512083110880595
DRV00060,2024-04-01,0,0.08931922638251888
DRV00060,2024-05-01,0,0.08446098529784242
DRV00060,2024-06-01,1,0.007271570737898161
DRV00060,2024-07-01,1,0.006164212314101946
DRV00060,2024-08-01,1,0.9935079520566115
DRV00060,2024-09-01,0,0.02830583564257908
DRV00061,2024-04-01,0,0.004539145549788463
DRV00061,2024-05-01,0,0.04301309884283765
DRV00061,2024-06-01,0,0.014345053592557788
DRV00061,2024-07-01,0,0.013446936376748478
DRV00061,2024-08-01,0,0.009354717235247813
DRV00061,2024-09-01,0,0.005768779756432573
DRV00062,2024-04-01,0,0.07286590906312043
DRV00062,2024-05-01,0,0.01549725341339633
DRV00062,2024-06-01,0,0.013104453328974343
DRV00062,2024-07-01,0,0.004657609715053643
DRV00062,2024-08-01,0,0.018888198693450778
DRV00062,2024-09-01,0,0.013586123485424458
DRV00063,2024-04-01,0,0.003220850588244954
DRV00063,2024-05-01,0,0.05557987701160739
DRV00063,2024-06-01,0,0.025931583223022716
DRV00063,2024-07-01,0,0.004538634650937872
DRV00063,2024-08-01,0,0.010394407962602386
DRV00063,2024-09-01,0,0.0007176057311462251
DRV00064,2024-04-01,0,0.37795325210894737
DRV00064,2024-05-01,0,0.013804708827209628
DRV00064,2024-06-01,0,0.024835312738288352
DRV00064,2024-07-01,0,0.010575205676669737
DRV00064,2024-08-01,0,0.050377273751391054
DRV00064,2024-09-01,0,0.00962938287051242
DRV00065,2024-04-01,0,0.019512282857106385
DRV00065,2024-05-01,0,0.02415237516798405
DRV00065,2024-06-01,0,0.09281467692186572
DRV00065,2024-07-01,0,0.019835085647524127
DRV00065,2024-08-01,0,0.008196009280058023
DRV00065,2024-09-01,0,0.004540673511913312
DRV00066,2024-04-01,0,0.0006659361013948244
DRV00066,2024-05-01,0,0.006226465461211029
DRV00066,2024-06-01,1,0.008129193724807082
DRV00066,2024-07-01,1,0.0003445953844557372
DRV00066,2024-08-01,1,0.9974010167769742
DRV00066,2024-09-01,0,0.013559705593251382
DRV00069,2024-04-01,0,0.04771761675234937
DRV00069,2024-05-01,0,0.3831631007987331
DRV00069,2024-06-01,0,0.13655647614495148
DRV00069,2024-07-01,0,0.008645084689694073
DRV00069,2024-08-01,0,0.0017040036993438245
DRV00069,2024-09-01,0,0.00460657944131486
DRV00070,2024-04-01,1,0.9965812705970659
DRV00070,2024-05-01,0,0.08273287040046852
DRV00070,2024-06-01,0,0.10349314675869532
DRV00070,2024-07-01,0,0.013562697326710324
DRV00070,2024-08-01,0,0.00500735040648726
DRV00070,2024-09-01,0,0.0029701242020075632
DRV00071,2024-04-01,0,0.001367054277013218
DRV00071,2024-05-01,0,0.0005781290030979411
DRV00071,2024-06-01,0,0.0056062048122213345
DRV00071,2024-07-01,0,0.0341082099009299
DRV00071,2024-08-01,0,0.002687112053701783
DRV00071,2024-09-01,0,0.007902725319696826
DRV00074,2024-04-01,1,0.01714036724260121
DRV00074,2024-05-01,1,0.9968284659778924
DRV00074,2024-06-01,0,0.004623826999732945
DRV00074,2024-07-01,0,0.004483084188782525
DRV00074,2024-08-01,0,0.005582855485821387
DRV00074,2024-09-01,0,0.004360559749862643
DRV00075,2024-04-01,0,0.003295861366507244
DRV00075,2024-05-01,0,0.028261967959985982
DRV00075,2024-06-01,0,0.029989853393497534
DRV00075,2024-07-01,0,0.005981551797334403
DRV00075,2024-08-01,0,0.010498372274842805
DRV00075,2024-09-01,0,0.040308028479347315
DRV00077,2024-04-01,0,0.019075101306183364
DRV00077,2024-05-01,0,0.028515139459916888
DRV00077,2024-06-01,0,0.017994054102344018
DRV00077,2024-07-01,0,0.006479709910304552
DRV00077,2024-08-01,0,0.00973734860012507
DRV00077,2024-09-01,0,0.0010656254070911103
DRV00078,2024-04-01,0,0.019909117506930918
DRV00078,2024-05-01,0,0.046876985328573914
DRV00078,2024-06-01,0,0.03167609292461055
DRV00078,2024-07-01,0,0.007617632303089301
DRV00078,2024-08-01,0,0.013982560403909983
DRV00078,2024-09-01,0,0.0028359585712236205
DRV00079,2024-04-01,0,0.000735465817877294
DRV00079,2024-05-01,0,0.0008759618460859557
DRV00079,2024-06-01,0,0.007616363964301759
DRV00079,2024-07-01,0,0.006191540715926133
DRV00079,2024-08-01,0,0.01624581647481962
DRV00079,2024-09-01,0,0.00924670566744805
DRV00080,2024-04-01,0,0.0035879395098840903
DRV00080,2024-05-01,0,0.020271752550000105
DRV00080,2024-06-01,0,0.003025780148655286
DRV00080,2024-07-01,0,0.00765521851249291
DRV00080,2024-08-01,0,0.021346881345774067
DRV00080,2024-09-01,0,0.06548536120901241
DRV00081,2024-04-01,0,0.017008522695017483
DRV00081,2024-05-01,0,0.009773749402905112
DRV00081,2024-06-01,0,0.002513711868522893
DRV00081,2024-07-01,0,0.019698291423170613
DRV00081,2024-08-01,0,0.0018477579003155235
DRV00081,2024-09-01,0,0.0009114234666271531
DRV00082,2024-04-01,0,0.016467336854382127
DRV00082,2024-05-01,0,0.00809186463564887
DRV00082,2024-06-01,0,0.0032795156946450257
DRV00082,2024-07-01,0,0.00549321081926558
DRV00082,2024-08-01,0,0.001473383874060729
DRV00082,2024-09-01,0,0.0033065137057946134
DRV00083,2024-04-01,0,0.008692593190426291
DRV00083,2024-05-01,0,0.00901693776781229
DRV00083,2024-06-01,0,0.07063816042922252
DRV00083,2024-07-01,0,0.005027350125392427
DRV00083,2024-08-01,0,0.007993528027838714
DRV00083,2024-09-01,0,0.007196355084361952
DRV00084,2024-04-01,0,0.09748942365338163
DRV00084,2024-05-01,0,0.0020413505557359277
DRV00084,2024-06-01,0,0.012774956628010769
DRV00084,2024-07-01,0,0.0574488353353952
DRV00084,2024-08-01,0,0.001120092858200481
DRV00084,2024-09-01,0,0.006475664927109491
DRV00085,2024-04-01,0,0.0017368614550957412
DRV00085,2024-05-01,0,0.007884697121375751
DRV00085,2024-06-01,0,0.0014937479206591714
DRV00085,2024-07-01,0,0.0025173920557260004
DRV00085,2024-08-01,0,0.0003556665332355893
DRV00085,2024-09-01,0,0.004562902754016505
DRV00087,2024-04-01,0,0.002767253956885935
DRV00087,2024-05-01,0,0.00368762251586886
DRV00087,2024-06-01,0,0.01269828263015499
DRV00087,2024-07-01,0,0.06590959736303124
DRV00087,2024-08-01,0,0.005036314512335967
DRV00087,2024-09-01,0,0.003533571159419175
DRV00088,2024-04-01,1,0.03104383340015017
DRV00088,2024-05-01,1,0.08300355619082132
DRV00088,2024-06-01,1,0.9955977864772275
DRV00088,2024-07-01,0,0.06254765065045173
DRV00088,2024-08-01,0,0.012885783302948987
DRV00088,2024-09-01,0,0.11296359597567425
DRV00089,2024-04-01,1,0.020332663325700915
DRV00089,2024-05-01,1,0.06562670149455407
DRV00089,2024-06-01,1,0.991298461286217
DRV00089,2024-07-01,0,0.006688560269037237
DRV00089,2024-08-01,0,0.025707727148702692
DRV00089,2024-09-01,0,0.0034515378358832075
DRV00090,2024-04-01,0,0.1253784378508098
DRV00090,2024-05-01,1,0.04593056800815832
DRV00090,2024-06-01,1,0.053554684477248385
DRV00090,2024-07-01,1,0.9869163316813435
DRV00090,2024-08-01,0,0.0037313832295885682
DRV00090,2024-09-01,0,0.019658844036901962
DRV00091,2024-04-01,0,0.004095074319696604
DRV00091,2024-05-01,0,0.00538159265985133
DRV00091,2024-06-01,0,0.007568866468990915
DRV00091,2024-07-01,0,0.0033946289923295087
DRV00091,2024-08-01,0,0.000720048806278733
DRV00091,2024-09-01,0,0.0007583710512121237
DRV00092,2024-04-01,0,0.00429204220000101
DRV00092,2024-05-01,0,0.018753017474722
DRV00092,2024-06-01,0,0.008187275107296301
DRV00092,2024-07-01,0,0.043590149632318304
DRV00092,2024-08-01,0,0.01225376399889558
DRV00092,2024-09-01,0,0.005755010614257241
DRV00094,2024-04-01,1,0.07797793011116462
DRV00094,2024-05-01,1,0.9996375751986954
DRV00094,2024-06-01,0,0.0472028423700182
DRV00094,2024-07-01,0,0.08268331436960205
DRV00094,2024-08-01,0,0.01668317592624925
DRV00094,2024-09-01,0,0.035048782406567655
DRV00095,2024-04-01,0,0.030957314746704892
DRV00095,2024-05-01,0,0.05476129462410075
DRV00095,2024-06-01,0,0.037426572115065504
DRV00095,2024-07-01,0,0.033191209530196185
DRV00095,2024-08-01,1,0.01116160362782639
DRV00095,2024-09-01,1,0.0918962284791876
DRV00097,2024-04-01,0,0.2474575772601247
DRV00097,2024-05-01,0,0.04563602775356161
DRV00097,2024-06-01,0,0.01562676381221201
DRV00097,2024-07-01,0,0.06795094996110478
DRV00097,2024-08-01,0,0.0014265483328622243
DRV00097,2024-09-01,0,0.16899148658258148
DRV00098,2024-04-01,0,0.2361010986430442
DRV00098,2024-05-01,0,0.058244723947667575
DRV00098,2024-06-01,0,0.12344606490180834
DRV00098,2024-07-01,0,0.03999459579276409
DRV00098,2024-08-01,1,0.001391287393094083
DRV00098,2024-09-01,1,0.002809410628538311
DRV00099,2024-04-01,0,0.021109749679449556
DRV00099,2024-05-01,0,0.008975359363883276
DRV00099,2024-06-01,0,0.03678426218645005
DRV00099,2024-07-01,0,0.033145902831393244
DRV00099,2024-08-01,0,0.04064156040990659
DRV00099,2024-09-01,0,0.009593060640097585
DRV00100,2024-04-01,0,0.038037183352686146
DRV00100,2024-05-01,1,0.025245507371987556
DRV00100,2024-06-01,1,0.024216399987655873
DRV00100,2024-07-01,1,0.9973173722464537
DRV00100,2024-08-01,0,0.009022726596635977
DRV00100,2024-09-01,0,0.014181361389614466
DRV00101,2024-04-01,1,0.025252735235133883
DRV00101,2024-05-01,1,0.030779203611677408
DRV00101,2024-06-01,1,0.998977884584667
DRV00101,2024-07-01,0,0.02213333990117118
DRV00101,2024-08-01,0,0.32047392238352546
DRV00101,2024-09-01,0,0.07787343894818455
DRV00102,2024-04-01,0,0.005350313444988506
DRV00102,2024-05-01,0,0.024080593844866528
DRV00102,2024-06-01,0,0.048435187073321076
DRV00102,2024-07-01,0,0.0026395206559080915
DRV00102,2024-08-01,0,0.001201330871022845
DRV00102,2024-09-01,1,0.015833402371494477
DRV00103,2024-04-01,0,0.01845838282962252
DRV00103,2024-05-01,0,0.05961611652056419
DRV00103,2024-06-01,0,0.01803157692849284
DRV00103,2024-07-01,0,0.02852071254399619
DRV00103,2024-08-01,0,0.0063326521189566625
DRV00103,2024-09-01,0,0.0013267233461573527
DRV00104,2024-04-01,0,0.05516618233429403
DRV00104,2024-05-01,0,0.08987780955146411
DRV00104,2024-06-01,0,0.008181424537587663
DRV00104,2024-07-01,0,0.015317923067669808
DRV00104,2024-08-01,0,0.002746331217880391
DRV00104,2024-09-01,0,0.007991118191161575
DRV00105,2024-04-01,1,0.9970402697603592
DRV00105,2024-05-01,0,0.01559625882449108
DRV00105,2024-06-01,0,0.025879830954211685
DRV00105,2024-07-01,0,0.022200713109978006
DRV00105,2024-08-01,0,0.031856573840037795
DRV00105,2024-09-01,0,0.0030152099772368154
DRV00107,2024-04-01,0,0.003088352657484975
DRV00107,2024-05-01,0,0.0005762092129813934
DRV00107,2024-06-01,0,0.004315816335006189
DRV00107,2024-07-01,0,0.004573500686085733
DRV00107,2024-08-01,0,0.06121796273485526
DRV00107,2024-09-01,0,0.009686594357757598
DRV00108,2024-04-01,0,0.002333295891375989
DRV00108,2024-05-01,0,0.013250294595508928
DRV00108,2024-06-01,0,0.0008503081361784404
DRV00108,2024-07-01,0,0.019215557755382244
DRV00108,2024-08-01,0,0.022936146815623754
DRV00108,2024-09-01,0,0.004669246186132983
DRV00109,2024-04-01,0,0.02118959991651456
DRV00109,2024-05-01,0,0.03111793525553468
DRV00109,2024-06-01,0,0.003937063642933004
DRV00109,2024-07-01,0,0.018279432111881887
DRV00109,2024-08-01,0,0.012864206088106414
DRV00109,2024-09-01,0,0.0008843268049123959
DRV00110,2024-04-01,0,0.16989932016314954
DRV00110,2024-05-01,0,0.13201414275462856
DRV00110,2024-06-01,0,0.045916577381829436
DRV00110,2024-07-01,0,0.0459191538958986
DRV00110,2024-08-01,0,0.003940469112676709
DRV00110,2024-09-01,0,0.009650784028607137
DRV00111,2024-04-01,0,0.01790407234802125
DRV00111,2024-05-01,0,0.025777522342260842
DRV00111,2024-06-01,0,0.04308115717008997
DRV00111,2024-07-01,0,0.017468547818277447
DRV00111,2024-08-01,0,0.008330010555028232
DRV00111,2024-09-01,0,0.005362706345009116
DRV00112,2024-04-01,0,0.018799100133077742
DRV00112,2024-05-01,0,0.0036644709207784075
DRV00112,2024-06-01,0,0.03139422335345995
DRV00112,2024-07-01,0,0.007559849106758168
DRV00112,2024-08-01,0,0.0028331135089198654
DRV00112,2024-09-01,0,0.0014937066969488639
DRV00113,2024-04-01,0,0.12453365145496807
DRV00113,2024-05-01,0,0.07825539534403377
DRV00113,2024-06-01,0,0.021521299644739443
DRV00113,2024-07-01,0,0.37310504275841816
DRV00113,2024-08-01,0,0.01675584731777063
DRV00113,2024-09-01,0,0.002746903169646257
DRV00114,2024-04-01,0,0.02550604849191411
DRV00114,2024-05-01,0,0.00810160070786717
DRV00114,2024-06-01,0,0.000495283360166048
DRV00114,2024-07-01,0,0.08299122984183878
DRV00114,2024-08-01,0,0.03016151915770278
DRV00114,2024-09-01,0,0.013347464980635536
DRV00117,2024-04-01,0,0.041068632795635426
DRV00117,2024-05-01,0,0.03552543401559019
DRV00117,2024-06-01,0,0.011672873070895914
DRV00117,2024-07-01,0,0.012709420978141856
DRV00117,2024-08-01,0,0.2777728650619524
DRV00117,2024-09-01,0,0.0035461791352202963
DRV00118,2024-04-01,0,0.10567908191327197
DRV00118,2024-05-01,0,0.04542603609435001
DRV00118,2024-06-01,0,0.02832381173407047
